GS,G,MP,FG,FGA,Two_Pt,Two_PtA,Three_Pt,Three_PtA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Field_Goal_Pct,Two_Pt_Pct,Three_Pt_Pct,effective_Fg_PCt,FT_PCt,TS_PCt,PER,Three_Pt_Att,FTr,Off_Rbd_Pct,Def_Rbd_Pct,Total_Rbd_Pct,Assist_Pct,Steal_Pct,Block_Pct,Turnover_Pct,Usage_Pct,ORtg,DRtg,OWS,DWS,WS,WS_Per_forty_eight,OBPM,DBPM,BPM,VORP,Rising_Star
-0.697077088,-0.978654403,-0.822347903,-0.686462247,-0.608924382,-0.590436058,-0.738259028,-0.621631256,-0.112813116,-0.172415681,-0.390122877,-0.841093033,-0.942134755,-0.952323633,-0.215856999,-0.930130727,-0.64615626,-1.054192608,-1.112714535,-0.611368183,-0.701067702,0.636409549,-1.361980823,-0.782431696,1.202248481,-0.452566257,-0.300668476,0.680061479,-0.017100314,-0.669536412,-1.022935394,-1.046671259,0.400338447,-0.689262863,-0.63358,-1.259221482,-0.419821115,0.133079142,1.425393459,-0.535543172,-0.870583335,-0.649786074,-0.171842782,-0.220587207,-0.32985624,-0.24500671,-0.483307951,0
2.394939756,1.196477418,1.613859359,2.521478252,2.667351205,1.738017376,1.898761579,2.915115519,2.716037157,1.700691953,1.610968383,0.140388903,1.940347208,1.505868806,0.662506404,1.742357559,1.048884152,1.28535162,0.46202,2.583919785,0.21333189,-0.085380912,0.668737943,0.284431474,0.66106257,0.441202469,0.758695597,0.214125151,-0.052006771,-0.517286356,0.323814011,0.014723247,0.030255432,0.079525389,0.164826198,-0.560106171,1.446144945,0.215958425,-0.703987405,0.827704764,2.379355483,1.587144276,0.426636562,0.596407831,0.377512616,0.558257031,1.737538176,1
-0.622660317,-0.470789523,-0.464374591,-0.641907518,-0.672747932,-0.435205829,-0.365347023,-0.8936887,-1.003377091,-0.033666967,0.054564069,0.508444629,0.018692566,0.197476056,-0.545243275,-0.70742337,0.201363946,-0.586283763,-0.100385191,-0.579092547,-0.091467974,-0.446276143,-0.182853798,-0.426810639,-0.759550447,-0.303604802,0.012816811,-1.353115226,1.483877328,1.0052142,1.822804653,1.533333847,-0.52486909,-0.409703499,0.475317497,-0.280460046,-0.502385985,0.008760218,-0.065173146,-0.347508974,-0.545589453,-0.39043183,0.187244824,-0.115168492,-0.117645583,-0.171021891,-0.411667753,0
-0.622660317,-0.297046275,-0.792516794,-0.55279806,-0.630198899,-0.331719009,-0.338710451,-0.757659978,-0.950990975,-0.519287465,-0.668052219,-0.104981581,-0.248203912,-0.199006596,-0.709936413,-0.930130727,-0.010516105,-0.586283763,0.237057923,-0.595230365,1.584931278,1.141662873,1.127287341,1.137922009,0.999303765,1.334971195,0.131725023,-1.26839953,-0.052006771,0.974764189,0.757115994,1.076117753,-0.631998383,-0.269923817,0.519673397,-0.11733314,-0.02350974,1.003311609,-1.129863578,-0.206483326,-0.301844042,-0.293173989,0.486484497,-0.088813814,0.271407287,0.040363304,-0.340027556,0
-0.697077088,-1.419694956,-0.852179013,-1.04290008,-1.034414718,-0.900896515,-0.818168743,-0.8936887,-1.003377091,-0.935533606,-1.001567429,-0.718407791,-0.621858981,-0.714434042,-0.929527264,-1.375545442,-0.222396157,-0.703260974,-0.437828306,-1.063227088,-0.9296676,-1.240245651,-0.182853798,-1.209176964,-0.083068058,-1.495296437,-1.532989949,-1.395473074,-1.134106931,-0.502061351,-0.121198836,-0.279201386,-1.333208305,-1.318271434,0.031758498,1.106118656,-1.674807138,-1.980342563,-0.491049319,-0.629560271,-0.870583335,-0.747043915,-0.94986593,-0.94534087,-0.895751324,-0.995424151,-0.483307951,0
2.964228056,1.707683514,1.862451937,1.363055294,1.412154714,1.22058328,1.232847285,0.874684687,0.987295324,0.451953531,0.499251016,0.63112987,1.139657773,1.069737889,-0.051163861,1.519650202,1.048884152,0.583488351,1.136906229,1.212205253,-0.015268008,-0.013201866,0.013667373,-6.54E-05,-0.150716297,-0.005681894,0.056056161,-0.167095481,-0.401071338,-0.319361284,-0.250018344,-0.279201386,-0.631998383,-0.060254293,-0.101309201,-0.595061936,-0.10607461,0.008760218,-1.129863578,0.592662016,2.541852424,1.425047874,0.187244824,0.108846276,0.165301959,0.16719442,0.806215607,0
0.954975233,1.226548365,1.464703813,1.229391107,1.24195858,1.22058328,1.259483856,0.466598521,0.463434162,1.700691953,1.444210778,-0.595722549,-0.194824617,-0.317951391,2.913312625,2.410479631,0.413243997,1.987214888,0.574501038,1.341307797,0.21333189,0.05897718,0.341202658,0.07105884,0.66106257,0.292241015,0.79112511,-0.421242569,0.122525513,-0.730436434,-0.554500818,-0.73641748,2.357882813,0.708533959,-0.012597402,0.139009141,0.901216804,0.215958425,-0.916925492,1.767875755,1.566870778,1.781659959,0.546332431,0.517343795,0.412881058,0.452564434,1.594257781,1
-0.488710129,0.371196988,-0.543924216,-0.50824333,-0.672747932,-0.2799756,-0.391983595,-0.8936887,-1.003377091,-0.311164395,-0.223365272,0.263074145,-0.088066025,0.038882995,-0.709936413,-0.484716013,1.260764203,-0.703260974,-0.21286623,-0.530679093,0.670531686,0.275514319,-0.182853798,0.284431474,-0.218364536,0.441202469,0.477639823,-1.353115226,1.588596698,0.563689039,0.546320435,0.733205681,-0.709910597,-0.130144134,2.116485792,-0.292111968,-0.419821115,0.671794479,-0.491049319,-0.018449127,0.185646781,0.031018815,0.546332431,0.108846276,0.660460158,0.251748498,-0.053466765,0
0.047090624,0.184088875,0.579714236,0.160077607,0.433526941,0.133971677,0.327203844,0.058512355,0.35866193,-0.241790038,-0.001021799,-0.227666823,-0.408341799,-0.397247921,-0.490345563,-0.039301298,-0.434276208,-0.118374917,0.799463115,0.066420174,-0.16766794,-0.085380912,0.07917443,-6.54E-05,-0.218364536,-0.005681894,-0.322288151,0.256482999,0.122525513,-0.395486312,-0.671609462,-0.671100895,-0.534608116,-0.200033975,-0.5448682,-0.338719655,-0.073048662,0.05019986,0.7865792,-0.018449127,-0.383092512,-0.32559327,-0.231690717,-0.115168492,-0.188382469,-0.23443745,-0.626588346,0
-0.607776963,-1.339505765,0.539939423,-0.374579143,-0.183434046,-0.2799756,-0.205527592,-0.485602534,-0.112813116,-0.796784892,-0.834809824,2.226038016,1.620071434,1.941999722,0.278222415,1.296942845,0.8370041,-0.35232934,0.012095847,-0.498403457,-0.701067702,-0.446276143,-0.837924367,-0.782431696,-1.774274031,-0.973931347,-0.127711076,-0.124737633,-0.92466819,0.822514133,0.862513773,1.108776045,-0.222959262,0.289194913,0.386605697,-0.30376389,-1.410599555,-0.156998347,-1.129863578,-0.582551722,-0.708086394,-0.649786074,0.007701021,-0.128345832,0.801933929,0.16719442,-0.340027556,0
0.300107646,1.386926748,0.838250517,0.204632336,0.30587984,0.289201906,0.353840416,0.194541077,0.253889697,1.006948385,1.333039041,0.508444629,0.499106226,0.554310442,0.058631564,0.183406059,2.532044512,0.349533929,1.249387268,0.34076308,0.060931958,0.05897718,0.275695601,0.213307262,-0.691902208,0.217760288,-0.073661889,0.468272239,0.785748192,-0.212786245,-0.203174886,-0.230213947,-0.320349529,-0.269923817,1.185011895,0.092401454,-0.304230297,0.215958425,-0.491049319,-0.065457677,0.591889133,0.225534498,0.067548955,-0.115168492,0.236038845,0.008655524,-0.19674716,0
-0.697077088,-1.339505765,-1.230039731,-1.04290008,-0.970591168,-1.004383335,-0.818168743,-0.621631256,-0.846218742,-0.727410536,-0.834809824,-1.086463517,-1.048893346,-1.110916694,-0.764834126,-0.262008656,-0.434276208,-0.35232934,-1.000233497,-0.982537998,-1.386867396,-2.034215158,1.127287341,-1.280301175,1.608137915,-1.122892801,-1.305983362,-0.633031809,-0.505790709,-0.974036523,-0.80042897,-1.030342113,-0.573564223,1.617101894,0.031758498,1.642107062,0.125107026,-1.856023639,-1.768677837,-0.676568821,-0.789334865,-0.747043915,-1.368801472,-1.222064996,0.448249501,-0.815746736,-0.483307951,0
-0.697077088,-1.459789552,-1.299645653,-1.132009539,-0.991865684,-1.004383335,-0.871441887,-0.8936887,-0.846218742,-0.935533606,-1.001567429,-1.086463517,-0.942134755,-1.031620164,-0.545243275,-0.70742337,-0.222396157,-1.288147031,-1.900081803,-1.111640542,-1.920267157,-1.81767802,-2.148065506,-2.133791711,-0.083068058,-2.46354589,-0.797921,-0.548316113,-1.134106931,-0.974036523,-0.402259581,-0.73641748,0.2737311,0.7784238,1.406791394,-1.80686181,-1.113366023,-1.648825433,-1.342801664,-0.582551722,-0.870583335,-0.714624635,-0.710474193,-0.708148762,1.226355242,-0.171021891,-0.411667753,0
-0.652427026,-0.043113835,-0.891953825,-0.55279806,-0.864218584,-0.331719009,-0.605076169,-0.8936887,-1.003377091,-0.519287465,-0.501294614,-0.227666823,-0.675238277,-0.516192717,-0.655038701,-0.70742337,0.8370041,-0.820238186,-0.775271421,-0.643643819,1.584931278,1.213841919,-2.148065506,1.137922009,-0.421309253,1.111529014,0.715456247,-1.310757378,1.483877328,1.157464256,0.183283639,0.798522266,-0.446956876,0.079525389,3.00360379,-0.338719655,-0.816132491,1.04475125,-0.278111232,-0.018449127,-0.545589453,-0.195916148,0.785724169,0.359215723,1.190986799,0.674518888,-0.053466765,0
-0.578010254,0.397926719,0.132247596,0.249187065,0.30587984,-0.021258552,0.007564982,0.602627243,0.672978627,-0.241790038,-0.334537009,-0.718407791,-0.194824617,-0.357599656,-0.106061574,0.183406059,-0.222396157,-0.35232934,0.124576885,0.147109264,-0.16766794,-0.157559958,0.210188544,-6.54E-05,1.608137915,0.068798833,0.174964373,0.468272239,-0.366164882,-0.33458629,0.05446413,-0.295530532,-0.184003155,-0.060254293,-0.278732801,-0.758188842,0.818651934,0.174518783,-0.491049319,0.075567972,0.591889133,0.35521162,0.247092759,0.280151687,0.236038845,0.315164057,0.161453828,0
0.895441816,0.371196988,1.375210485,0.917508002,0.965389861,1.013609641,1.126300997,0.602627243,0.62059251,1.978189381,1.888897724,-0.473037307,0.072071861,-0.0800618,2.474130923,2.187772274,-0.010516105,2.92303258,0.911944153,1.131516163,-0.015268008,-0.157559958,0.07917443,-0.071189583,0.255173136,0.143279561,0.715456247,-0.167095481,0.541402995,-0.258461262,-0.577922547,-0.671100895,2.65979264,2.805229193,0.164826198,0.686649469,1.363580075,0.008760218,-0.703987405,0.827704764,1.160628426,1.036016509,0.366788628,0.504166456,1.509302784,0.547687771,0.662935211,0
-0.45894342,-0.430694927,-0.156119795,0.382851253,0.199507256,0.237458497,0.114111269,0.466598521,0.201503581,-0.172415681,-0.112193536,-0.718407791,-0.728617573,-0.793730573,0.552710979,-0.70742337,-0.64615626,0.232556717,1.136906229,0.114833628,0.365731822,0.203335272,0.668737943,0.497804108,-0.55660573,0.217760288,-0.062852051,-0.040021937,-0.261445511,-0.486836345,-0.999513665,-0.948696382,1.900148558,0.009635548,-0.811003599,0.768212922,0.9672687,-0.115558706,1.851269632,-0.582551722,-0.545589453,-0.714624635,-0.41123452,-0.036104456,-0.577435339,-0.192160411,-0.411667753,0
-0.354759941,-0.190127352,-0.484261997,-0.330024414,-0.28980663,-0.073001961,0.114111269,-0.8936887,-1.003377091,-0.449913108,-0.334537009,0.508444629,-0.248203912,-0.00076527,-0.709936413,-0.484716013,0.201363946,-0.235352128,0.349538962,-0.433852185,0.518131754,0.131156226,-0.182853798,0.142183051,-0.624253969,-0.005681894,-0.030422539,-1.353115226,0.297057797,0.685489083,0.733694265,0.880167998,-0.894952104,-0.269923817,1.096300095,0.337091813,0.323262714,-0.198437988,-0.491049319,-0.535543172,-0.545589453,-0.552528233,-0.111994848,-0.418247297,-0.471330011,-0.435253385,-0.483307951,0
0.195924166,1.266642961,0.440502392,-0.01814131,0.093134672,-0.124745371,-0.072344733,0.194541077,0.306275813,0.382579174,0.388079279,-0.595722549,-0.301583208,-0.397247921,1.59576752,0.628820773,-0.64615626,0.115579506,0.124576885,0.130971446,-0.16766794,-0.229739004,0.275695601,0.07105884,0.864007287,0.217760288,0.110105348,0.510630087,0.15743197,-0.669536412,-0.683320326,-0.769075773,1.59823873,0.289194913,-0.63358,0.092401454,-0.139100558,0.340277348,0.360703027,0.498644917,0.10439831,0.35521162,0.247092759,0.04295958,0.448249501,0.156625161,0.018173432,0
-0.429176712,-0.276998977,-0.414656076,-0.01814131,-0.119610496,0.082228268,-0.045708161,-0.349573812,-0.322357581,-0.172415681,-0.167779404,-0.104981581,-0.728617573,-0.595489247,-0.43544785,-0.484716013,-0.64615626,0.349533929,-0.662790382,-0.159509278,0.21333189,0.203335272,-0.117346741,0.142183051,-0.083068058,0.068798833,-0.116901239,-0.421242569,0.227244884,0.198288905,-0.730163784,-0.360847117,-0.252176342,-0.130144134,-0.5892241,0.302136047,0.537931376,-0.364196553,0.14776494,-0.629560271,-0.626837924,-0.682205354,-0.351386586,-0.022927117,-0.789645995,-0.23443745,-0.554948149,0
-0.652427026,-1.219221977,0.162078705,-0.330024414,-0.22598308,-0.124745371,-0.045708161,-0.757659978,-0.531902045,1.215071456,1.221867304,-0.841093033,-0.301583208,-0.476544452,0.16842699,1.296942845,-0.434276208,1.28535162,0.46202,-0.030406734,-0.396267838,-0.374097097,-1.296473766,-0.640183273,0.119876659,-0.005681894,-0.214189776,-0.675389657,1.483877328,-0.776111451,-0.577922547,-0.752746627,0.24451402,0.988093324,-0.5005123,0.977947516,0.356288662,-0.612834401,-1.555739751,-0.629560271,-0.708086394,-0.682205354,-0.291538651,-0.457779315,0.377512616,-0.23443745,-0.483307951,0
-0.697077088,-0.276998977,-0.961559747,-0.775571705,-0.906767617,-0.590436058,-0.658349313,-0.8936887,-1.003377091,-0.311164395,-0.445708746,0.385759387,-0.675238277,-0.357599656,-0.764834126,-0.930130727,-0.222396157,-0.703260974,-0.437828306,-0.724332909,0.59433172,0.203335272,-0.182853798,0.213307262,0.66106257,0.590163924,0.542498848,-1.395473074,0.506496538,1.355389328,-0.062644514,0.733205681,-0.719649623,-0.549483181,1.051944195,0.092401454,-0.568437881,0.837553044,-0.703987405,-0.159474776,-0.626837924,-0.32559327,0.785724169,0.187910312,-0.188382469,0.124917381,-0.340027556,0
-0.607776963,0.184088875,-0.474318294,-0.641907518,-0.523826315,-0.745666286,-0.684985884,-0.077516367,-0.008040884,-0.658036179,-0.723638087,-0.841093033,-0.354962503,-0.555840982,-0.270754712,-0.484716013,-0.222396157,-0.586283763,-0.21286623,-0.627506001,-0.396267838,-0.085380912,-0.051839684,-0.142313794,-0.488957492,-0.303604802,-0.657393113,0.807135023,-0.680322993,-0.776111451,-0.261729208,-0.556796872,-0.222959262,-0.200033975,-0.190021001,-0.30376389,-0.518898959,-0.405636194,0.360703027,-0.676568821,-0.301844042,-0.682205354,-0.41123452,-0.391892618,-0.011540255,-0.329560787,-0.554948149,0
-0.697077088,-1.499884148,-1.677506371,-1.265673726,-1.35353247,-1.159613564,-1.21771732,-0.8936887,-1.003377091,-0.935533606,-1.001567429,-0.473037307,-0.781996868,-0.714434042,-0.929527264,-1.375545442,-0.858036311,-0.703260974,-1.900081803,-1.224605268,-0.16766794,-0.013201866,-0.182853798,-6.54E-05,-0.083068058,-0.005681894,-0.92763905,-1.395473074,-1.134106931,4.918040631,7.092693629,7.656763689,-1.333208305,-1.318271434,-0.899715399,9.845060055,-0.750080595,-2.477618258,-3.685120615,-0.582551722,-0.870583335,-0.714624635,-1.787737013,-1.077114263,-1.35554108,-1.227947866,-0.411667753,0
-0.697077088,-1.379600361,-0.911841231,-0.998345351,-0.757846,-0.952639925,-0.791532172,-0.621631256,-0.374743697,-0.935533606,-1.001567429,-0.595722549,-0.781996868,-0.754082308,-0.490345563,0.851528131,-0.858036311,-1.288147031,-0.775271421,-0.998675816,-1.844067191,-1.81767802,-1.034445538,-1.778170654,-0.083068058,-2.091142254,-0.592534088,0.425914391,-1.134106931,-0.228011251,-0.355416123,-0.344517971,-0.028178728,2.735339352,-0.899715399,-1.80686181,-0.981262231,-1.151549737,-1.768677837,-0.629560271,-0.789334865,-0.714624635,-0.530930389,-0.708148762,1.580039669,-0.065329294,-0.411667753,0
-0.138951304,1.326784854,0.271459439,0.115522878,0.199507256,0.082228268,0.194020985,0.058512355,0.096731349,0.937574028,0.832766226,-0.595722549,-0.248203912,-0.397247921,1.101688106,-0.262008656,-0.64615626,0.817442774,0.46202,0.26007399,-0.243867906,-0.301918051,0.07917443,-0.213438005,0.458117853,0.068798833,0.110105348,-0.209453329,0.611215908,-0.669536412,-0.554500818,-0.703759188,1.354763063,-0.409703499,-0.7666477,0.208920673,0.835164908,0.091639501,0.7865792,0.21659362,-0.058098631,0.160695937,0.12739689,0.174732973,-0.400593125,-0.033621515,-0.340027556,0
-0.585451932,0.204136173,-0.325162748,-0.55279806,-0.35363018,-0.797409696,-0.658349313,0.330569799,0.35866193,-0.449913108,-0.556880482,-0.473037307,-0.51510039,-0.516192717,0.058631564,0.406113416,-0.222396157,-0.35232934,-0.21286623,-0.482265639,-0.396267838,-0.662813281,0.406709715,0.07105884,0.525766092,0.068798833,-0.311478313,1.018924263,-0.540697166,-0.425936323,-0.589633411,-0.605784311,0.36138234,0.359084754,-0.101309201,-0.152288905,-0.304230297,0.05019986,0.14776494,-0.441526073,-0.301844042,-0.35801255,-0.052146913,-0.049281796,0.30677573,0.082640342,-0.19674716,0
-0.592893609,0.812237542,0.022866861,-0.01814131,0.199507256,-0.331719009,-0.205527592,0.874684687,0.830136975,-0.103041324,-0.223365272,-0.718407791,-0.835376164,-0.833378838,0.058631564,-0.262008656,-0.64615626,-0.001397706,-0.550309344,0.001868902,0.137131924,-0.229739004,0.996273227,0.426679896,0.999303765,0.366721742,0.272252911,0.637703631,-0.296351968,-0.639086401,-0.741874648,-0.850721504,0.828855621,-0.200033975,-0.6779359,0.162312985,0.736087064,0.008760218,0.999517286,-0.065457677,-0.626837924,-0.35801255,0.007701021,0.42510242,-0.577435339,0.209471459,-0.19674716,0
1.574494853,0.98598079,2.021551187,2.07593096,2.156762802,2.100221243,2.298310156,0.738655965,0.882523091,4.40629187,4.056746589,1.121870838,1.246416365,1.30762748,2.419233211,3.078601703,0.413243997,1.28535162,0.237057923,2.632333239,0.137131924,0.05897718,0.341202658,0.07105884,0.728710809,0.441202469,1.277567796,0.087051607,1.344251501,0.137388883,-0.097777107,-0.001605899,1.403458196,0.568754277,-0.190021001,-0.420283108,1.099372492,0.71323412,-0.065173146,4.165311781,2.866846306,3.759236065,0.965267972,0.899486636,0.660460158,0.917611862,4.316585291,1
2.249827052,1.226548365,1.832620828,0.872953273,0.77391921,1.324070099,1.445939859,-0.8936887,-0.950990975,1.215071456,1.333039041,3.698260919,2.794415937,3.171095942,2.034949222,1.296942845,3.59144477,1.870237677,1.586830382,0.808759803,0.365731822,-0.013201866,-0.182853798,-6.54E-05,-0.083068058,0.217760288,0.726266085,-1.353115226,0.331964254,0.989989195,1.354370078,1.533333847,1.237894743,0.009635548,1.051944195,0.44195911,-0.188639479,0.257398066,-1.981615924,1.532833007,4.491815715,2.916334774,0.6660283,0.385570402,1.226355242,0.706226667,3.313622524,1
0.999625296,1.092899712,0.947631251,0.204632336,0.284605324,-0.435205829,-0.418620166,1.69085702,1.458770369,0.521327887,0.276907543,-0.718407791,-0.141445321,-0.357599656,-0.325652424,0.628820773,-0.64615626,-0.35232934,-0.437828306,0.469865624,-0.16766794,-0.229739004,0.472216772,0.355555685,0.999303765,0.515683196,-0.073661889,1.188355655,-0.086913227,-0.760886446,-0.1329097,-0.491480287,-0.485912983,-0.200033975,-0.6779359,-0.816448452,-0.040022714,0.423156631,-0.491049319,0.921721863,0.754386074,0.938758667,0.247092759,0.174732973,-0.011540255,0.16719442,0.376374421,0
-0.697077088,-1.259316573,-1.468688605,-1.221118997,-1.183336336,-1.107870154,-1.057897889,-0.8936887,-0.950990975,-0.727410536,-0.779223956,-0.718407791,-1.102272642,-1.071268429,-0.764834126,-1.152838084,-0.64615626,-1.288147031,-0.662790382,-1.143916178,-2.148867055,-2.178573251,-2.148065506,-2.347164345,-0.624253969,-1.9421808,-1.133025962,-0.675389657,0.611215908,0.213513911,-0.554500818,-0.213884801,-0.427478823,-0.060254293,0.253537998,-1.80686181,-1.410599555,-0.737153325,-1.342801664,-0.582551722,-0.870583335,-0.714624635,-0.291538651,-1.037582245,0.271407287,-0.731192658,-0.411667753,0
-0.697077088,-1.47983685,-1.001334559,-0.820126435,-0.715296966,-0.642179467,-0.418620166,-0.8936887,-0.479515929,-0.588661822,-0.723638087,-1.086463517,-1.315789824,-1.30915802,-0.380550137,0.851528131,-0.858036311,-0.703260974,-0.775271421,-0.901848907,-0.9296676,-1.240245651,-0.182853798,-1.209176964,1.608137915,-1.495296437,-1.219504662,1.018924263,-0.121819684,-0.974036523,-1.877828494,-1.78148284,0.39059942,2.945008876,-0.899715399,0.546826407,-0.601463829,-0.820032607,2.277145805,-0.582551722,-0.870583335,-0.714624635,-1.608193209,-0.958518209,0.554354829,-1.185670827,-0.411667753,0
-0.518476837,-0.136667892,0.351009064,0.070968149,0.135683706,-0.486949238,-0.498529882,1.282770854,1.249225904,-0.449913108,-0.501294614,-0.718407791,0.018692566,-0.199006596,-0.380550137,-0.039301298,-0.434276208,-0.001397706,0.686982076,0.09869581,-0.16766794,-0.013201866,0.406709715,0.284431474,-0.083068058,0.217760288,-0.462816038,2.840311727,-0.645416536,-0.715211429,0.757115994,0.063710685,0.439294553,-0.47959334,-0.6779359,0.523522563,-0.551924907,-0.198437988,0.573641113,-0.535543172,-0.383092512,-0.455270391,-0.291538651,-0.181055189,-0.365224682,-0.22386819,-0.411667753,0
0.195924166,1.654224053,0.559826829,-0.151805497,-0.183434046,-0.642179467,-0.658349313,1.146742131,0.777750859,-0.519287465,-0.556880482,-0.718407791,0.232209748,-0.040413535,0.552710979,1.296942845,-0.64615626,0.232556717,0.349538962,-0.078820188,-0.015268008,0.203335272,0.734245,0.64005253,-0.083068058,0.515683196,-0.095281564,1.654291983,-0.610510079,-0.699986423,-0.285150937,-0.540467726,0.341904287,0.498864436,-0.6779359,0.62838986,-0.981262231,0.257398066,-0.916925492,0.357619269,1.566870778,0.906339387,0.247092759,0.069314258,0.766565486,0.315164057,0.877855804,0
2.506564913,1.296713907,1.951945265,2.476923523,2.518429588,2.307194882,2.404856444,1.962914464,1.825473182,1.076322742,0.943937963,0.140388903,0.659244113,0.514662177,1.760460658,1.074235488,-0.434276208,1.051397197,0.237057923,2.212749971,0.060931958,-0.085380912,0.472216772,0.213307262,0.593414331,0.217760288,0.650597222,0.298840847,-0.401071338,-0.517286356,-0.542789954,-0.622113457,1.004158102,-0.269923817,-0.6779359,-0.606713858,1.066346544,0.257398066,0.360703027,2.23796125,1.079379956,2.008594922,0.426636562,0.609585171,-0.294487797,0.431425914,2.024098966,1
-0.682193734,0.117264548,-0.782573091,-0.597352789,-0.481277281,-0.486949238,-0.418620166,-0.213545089,-0.374743697,-0.588661822,-0.668052219,-0.841093033,-0.728617573,-0.833378838,-0.051163861,-0.484716013,-0.858036311,-0.35232934,-1.112714535,-0.595230365,-0.16766794,-0.301918051,0.341202658,-6.54E-05,0.255173136,-0.080162621,-0.203379939,0.129409455,-0.401071338,-0.60863639,-0.343705259,-0.622113457,1.286589876,0.009635548,-0.811003599,-0.000813921,1.314041153,-0.156998347,0.360703027,-0.535543172,-0.464340983,-0.552528233,-0.231690717,-0.141523171,-0.32985624,-0.22386819,-0.483307951,0
0.017323915,1.627494322,-0.185950904,-0.820126435,-0.928042134,-0.642179467,-0.684985884,-0.8936887,-1.003377091,-0.380538751,-0.334537009,0.753815112,-0.461721095,-0.0800618,-0.819731839,-0.70742337,2.108284409,-0.586283763,0.349538962,-0.788884181,0.21333189,-0.157559958,-0.182853798,-0.142313794,-0.286012775,0.143279561,-0.333097988,-1.395473074,0.890467563,0.700714089,-0.577922547,0.031052393,-1.206600958,-0.759152705,2.072129892,0.337091813,-1.839936878,0.257398066,-1.555739751,-0.112466227,0.754386074,0.290373059,0.187244824,-0.286473904,0.554354829,-0.033621515,-0.340027556,0
-0.697077088,-1.219221977,-1.200208621,-0.909235893,-1.076963752,-0.797409696,-0.951351602,-0.757659978,-0.846218742,-0.588661822,-0.445708746,0.140388903,-0.728617573,-0.635137512,-0.819731839,-0.70742337,-0.434276208,-0.937215397,-1.337676612,-0.934124544,0.822931618,1.213841919,-0.510389083,0.64005253,-1.774274031,0.441202469,0.693836572,-0.336526873,2.356538748,1.857814512,1.354370078,1.239409215,-0.719649623,0.498864436,0.475317497,0.383699501,-0.271204349,0.464596272,0.14776494,-0.535543172,-0.789334865,-0.649786074,0.546332431,0.464634438,0.342144173,0.505410732,-0.340027556,0
1.751234685,0.618446995,1.524366031,2.788806627,2.624802172,2.876372388,2.671222161,0.874684687,1.144453672,4.753163654,4.612605273,2.348723257,4.609311988,4.08300604,1.101688106,0.628820773,4.438964975,3.156987002,2.149235574,3.213294688,0.21333189,0.275514319,0.275695601,0.142183051,0.322821375,0.441202469,1.385666171,-0.421242569,0.855561106,0.563689039,2.103865399,1.745612749,0.458772607,-0.130144134,2.515688891,0.278832204,2.66810502,0.340277348,-1.342801664,1.720867205,2.216858542,2.105852763,0.725876234,0.701826546,0.908039257,0.695657408,2.310659757,1
-0.5631269,0.438021314,-0.434543482,-0.597352789,-0.694022449,-0.383462419,-0.391983595,-0.8936887,-1.003377091,-0.658036179,-0.668052219,0.999185596,0.125451157,0.276772586,-0.545243275,-0.70742337,0.201363946,-0.586283763,0.237057923,-0.659781637,0.289531856,-0.085380912,-0.182853798,-0.071189583,0.525766092,-0.080162621,-0.116901239,-1.353115226,-0.470884252,1.035664211,0.686850807,0.929155436,-0.64173741,-0.339813658,0.297893897,-0.000813921,-0.535411933,0.133079142,-0.491049319,-0.253491875,-0.139347101,-0.195916148,0.247092759,-0.181055189,0.094565074,-0.128744852,-0.483307951,0
-0.496151806,-0.417330062,-0.623473841,-0.731016976,-0.864218584,-0.538692648,-0.605076169,-0.8936887,-1.003377091,-0.449913108,-0.167779404,1.121870838,0.072071861,0.435365647,-0.600140988,-0.039301298,-0.010516105,-0.235352128,0.124576885,-0.724332909,0.59433172,0.203335272,-0.182853798,0.213307262,-1.909570509,-0.005681894,0.099295511,-1.395473074,1.169719217,1.690339451,1.623719959,2.006879088,-0.61252033,0.359084754,0.209182098,0.919687906,-0.915210335,-0.115558706,-0.703987405,-0.488534623,-0.464340983,-0.455270391,-0.052146913,-0.049281796,-0.011540255,-0.023052255,-0.340027556,0
-0.444060066,0.464751045,-0.07657017,0.204632336,0.008036605,0.444432135,0.247294128,-0.213545089,-0.269971464,-0.172415681,-0.334537009,0.508444629,0.605864817,0.633606973,-0.380550137,-0.484716013,-0.010516105,-0.235352128,0.237057923,0.050282356,0.441931788,0.419872411,0.07917443,0.213307262,0.931655526,0.292241015,0.261443073,-0.167095481,-0.017100314,0.624589061,0.82738118,0.749534828,-0.281393422,-0.269923817,0.386605697,0.267180282,0.009516208,0.215958425,-0.278111232,0.169585071,0.02314984,0.031018815,0.187244824,0.122023616,-0.294487797,-0.023052255,-0.340027556,0
1.178225547,0.772142946,1.474647516,2.566032981,1.795096016,2.56591193,1.765578721,1.010713409,0.882523091,1.353820169,1.444210778,3.330205193,2.580898755,2.69531676,0.16842699,0.406113416,2.532044512,1.051397197,1.924273497,2.261163425,0.97533155,0.99730478,0.472216772,0.924549375,0.255173136,0.962567559,1.104610397,-0.378884721,0.0527126,0.898639161,0.93277896,1.010801168,-0.261915369,-0.409703499,0.918876496,-0.140636983,0.63700922,0.754673761,0.999517286,1.767875755,0.754386074,1.230532191,0.546332431,0.649117189,0.023828188,0.473702953,0.806215607,0
